image,distortion,level,param,snr_db,model,precision,recall,f1
00de601c-cfa2404b.jpg,lowlight,3,-0.75,6.534397993891505,baseline,0.0,0.0,0.0
00de601c-cfa2404b.jpg,lowlight,3,-0.75,6.534397993891505,finetuned,0.0,0.0,0.0
00de601c-cfa2404b.jpg,lowlight,4,-0.9,5.674931477203005,baseline,0.0,0.0,0.0
00de601c-cfa2404b.jpg,lowlight,4,-0.9,5.674931477203005,finetuned,0.0,0.0,0.0
00de601c-cfa2404b.jpg,motion_blur,0,5.0,33.457676123704765,baseline,1.0,0.2,0.33333333333333337
00de601c-cfa2404b.jpg,motion_blur,0,5.0,33.457676123704765,finetuned,0.25,0.2,0.22222222222222224
00de601c-cfa2404b.jpg,motion_blur,1,9.0,29.21558716326658,baseline,1.0,0.2,0.33333333333333337
00de601c-cfa2404b.jpg,motion_blur,1,9.0,29.21558716326658,finetuned,0.3333333333333333,0.2,0.25
00de601c-cfa2404b.jpg,motion_blur,2,15.0,26.47342837089453,baseline,1.0,0.2,0.33333333333333337
00de601c-cfa2404b.jpg,motion_blur,2,15.0,26.47342837089453,finetuned,0.5,0.2,0.28571428571428575
00de601c-cfa2404b.jpg,motion_blur,3,21.0,24.872436346019356,baseline,1.0,0.2,0.33333333333333337
00de601c-cfa2404b.jpg,motion_blur,3,21.0,24.872436346019356,finetuned,1.0,0.2,0.33333333333333337
00de601c-cfa2404b.jpg,motion_blur,4,31.0,23.233769793639393,baseline,0.0,0.0,0.0
00de601c-cfa2404b.jpg,motion_blur,4,31.0,23.233769793639393,finetuned,1.0,0.2,0.33333333333333337
00e4cae5-c0582574.jpg,compression,0,50.0,40.15536527503375,baseline,0.5714285714285714,0.4,0.47058823529411764
00e4cae5-c0582574.jpg,compression,0,50.0,40.15536527503375,finetuned,0.3333333333333333,0.2,0.25
00e4cae5-c0582574.jpg,compression,1,30.0,36.321722189836954,baseline,0.4444444444444444,0.4,0.4210526315789474
00e4cae5-c0582574.jpg,compression,1,30.0,36.321722189836954,finetuned,0.42857142857142855,0.3,0.3529411764705882
00e4cae5-c0582574.jpg,compression,2,15.0,32.184141540425024,baseline,0.5,0.3,0.37499999999999994
00e4cae5-c0582574.jpg,compression,2,15.0,32.184141540425024,finetuned,0.4,0.2,0.26666666666666666
00e4cae5-c0582574.jpg,compression,3,8.0,28.811141689776928,baseline,0.42857142857142855,0.3,0.3529411764705882
00e4cae5-c0582574.jpg,compression,3,8.0,28.811141689776928,finetuned,0.2222222222222222,0.2,0.2105263157894737
00e4cae5-c0582574.jpg,compression,4,3.0,24.141039119819546,baseline,0.5,0.1,0.16666666666666669
00e4cae5-c0582574.jpg,compression,4,3.0,24.141039119819546,finetuned,0.3333333333333333,0.2,0.25
00e4cae5-c0582574.jpg,lowlight,0,-0.2,14.277040104301978,baseline,0.625,0.5,0.5555555555555556
00e4cae5-c0582574.jpg,lowlight,0,-0.2,14.277040104301978,finetuned,0.4444444444444444,0.4,0.4210526315789474
00e4cae5-c0582574.jpg,lowlight,1,-0.4,9.001536759373476,baseline,0.2857142857142857,0.2,0.23529411764705882
00e4cae5-c0582574.jpg,lowlight,1,-0.4,9.001536759373476,finetuned,0.3076923076923077,0.4,0.34782608695652173
00e4cae5-c0582574.jpg,lowlight,2,-0.6,6.827041897956233,baseline,0.0,0.0,0.0
00e4cae5-c0582574.jpg,lowlight,2,-0.6,6.827041897956233,finetuned,0.25,0.1,0.14285714285714288
00e4cae5-c0582574.jpg,lowlight,3,-0.75,6.113662563425121,baseline,0.0,0.0,0.0
00e4cae5-c0582574.jpg,lowlight,3,-0.75,6.113662563425121,finetuned,0.0,0.0,0.0
00e4cae5-c0582574.jpg,lowlight,4,-0.9,5.757416267803531,baseline,0.0,0.0,0.0
00e4cae5-c0582574.jpg,lowlight,4,-0.9,5.757416267803531,finetuned,0.0,0.0,0.0
00e4cae5-c0582574.jpg,motion_blur,0,5.0,34.78301576004013,baseline,0.36363636363636365,0.4,0.380952380952381
00e4cae5-c0582574.jpg,motion_blur,0,5.0,34.78301576004013,finetuned,0.4,0.4,0.4000000000000001
