image,level,kernel,method,psnr,stripe_score,edge_iou,line_iou,det_f1
00b04b30-501822fa.jpg,4,31,distorted,26.7842464948564,0.1496878552759989,0.458534018159895,0.4612937615086853,0.0
00b04b30-501822fa.jpg,4,31,wiener_fixed,17.196497948288172,4.608746820295219,0.4774361797935046,0.4302880238866839,0.0
00b04b30-501822fa.jpg,4,31,wiener_tuned,24.67370686607837,1.2862697511454035,0.320333827314562,0.3472312230440904,0.0
00b04b30-501822fa.jpg,4,31,richardson_lucy,25.143866100546045,1.7315384433879504,0.4736848891181021,0.4290736661639123,0.0
00b1dfed-a89dbe2b.jpg,0,5,distorted,33.24214920350936,0.667929191986712,0.6319946193686619,0.4793058975260875,0.5454545454545454
00b1dfed-a89dbe2b.jpg,0,5,wiener_fixed,35.68733119177697,1.6076145341153434,0.8152927853536545,0.6445313517475935,0.4615384615384615
00b1dfed-a89dbe2b.jpg,0,5,wiener_tuned,35.68733119177697,1.6076145341153434,0.8152927853536545,0.6445313517475935,0.4615384615384615
00b1dfed-a89dbe2b.jpg,0,5,richardson_lucy,33.69517259248493,2.1681434515847684,0.7044057437727759,0.5572223910101365,0.5
00b1dfed-a89dbe2b.jpg,1,9,distorted,28.669401430086165,0.5412725087323808,0.3820255748334034,0.2595924315903208,0.3636363636363636
00b1dfed-a89dbe2b.jpg,1,9,wiener_fixed,30.55191693795016,2.332675730978003,0.6694235654807249,0.5224236975241997,0.3636363636363636
00b1dfed-a89dbe2b.jpg,1,9,wiener_tuned,30.80250577143989,1.7784439861183936,0.5989679789138804,0.4779853678723428,0.3636363636363636
00b1dfed-a89dbe2b.jpg,1,9,richardson_lucy,29.222675872999176,1.7029610479068222,0.4401316464487818,0.307014434652945,0.3333333333333333
00b1dfed-a89dbe2b.jpg,2,15,distorted,26.032239181049764,0.4362154845948742,0.2382747339951738,0.1576447193990278,0.4444444444444445
00b1dfed-a89dbe2b.jpg,2,15,wiener_fixed,25.26971691844927,3.215079404840608,0.5455071253542143,0.3852222650611623,0.3076923076923077
00b1dfed-a89dbe2b.jpg,2,15,wiener_tuned,27.460724544060003,1.5031252531862394,0.3297590967093307,0.2132159932502109,0.2
00b1dfed-a89dbe2b.jpg,2,15,richardson_lucy,26.80202421875485,1.3575801961186085,0.2784879270198718,0.1550972632061456,0.2857142857142857
00b1dfed-a89dbe2b.jpg,3,21,distorted,24.80674642019288,0.3683672217161532,0.1687147045713841,0.1202700369342469,0.0
00b1dfed-a89dbe2b.jpg,3,21,wiener_fixed,21.566489271405626,3.894468895562733,0.4628530055368981,0.3109238372829806,0.0
00b1dfed-a89dbe2b.jpg,3,21,wiener_tuned,25.347187328537665,1.5771886213573914,0.2270431552937885,0.1125036398120676,0.0
00b1dfed-a89dbe2b.jpg,3,21,richardson_lucy,25.30376110431352,1.1589262985576665,0.2002365220760664,0.1292726558385648,0.0
00b1dfed-a89dbe2b.jpg,4,31,distorted,23.381270311590004,0.3025971595706778,0.103107175949758,0.1106745724989169,0.0
00b1dfed-a89dbe2b.jpg,4,31,wiener_fixed,16.336094478202497,5.200027045043492,0.3813802494243604,0.2691141221934158,0.0
00b1dfed-a89dbe2b.jpg,4,31,wiener_tuned,23.14857846564085,1.6148779635450927,0.1151346477989886,0.0694795644803859,0.0
00b1dfed-a89dbe2b.jpg,4,31,richardson_lucy,23.75492365453999,0.9594817553096432,0.1288255648280073,0.1213458031880477,0.0
00be7020-457a6db4.jpg,0,5,distorted,32.69118632223722,0.4925298629880155,0.7508564630791492,0.582598642927444,0.64
00be7020-457a6db4.jpg,0,5,wiener_fixed,34.528216207822695,1.7320188856391858,0.8547997613085645,0.7118703016391162,0.64
00be7020-457a6db4.jpg,0,5,wiener_tuned,34.528216207822695,1.7320188856391858,0.8547997613085645,0.7118703016391162,0.64
00be7020-457a6db4.jpg,0,5,richardson_lucy,32.613749316991935,3.034103123918816,0.7784692111166154,0.578963632974601,0.6153846153846154
00be7020-457a6db4.jpg,1,9,distorted,30.01427115412692,0.3499515254567276,0.5668503323609856,0.4637908041978315,0.56
00be7020-457a6db4.jpg,1,9,wiener_fixed,30.23546818582205,2.59725739189345,0.7368191585438012,0.6206128528869344,0.64
00be7020-457a6db4.jpg,1,9,wiener_tuned,30.712494683132,1.957353130230853,0.7008847373419249,0.579548167383668,0.64
00be7020-457a6db4.jpg,1,9,richardson_lucy,29.880163328381656,2.3471378420862603,0.5824506201441795,0.4777240161380637,0.56
00be7020-457a6db4.jpg,2,15,distorted,28.178510631004265,0.263871705419369,0.4538325595667665,0.3355129361652156,0.4347826086956521
00be7020-457a6db4.jpg,2,15,wiener_fixed,24.96921119741928,3.559462807024139,0.6185100425143963,0.4711081878850102,0.5833333333333334
00be7020-457a6db4.jpg,2,15,wiener_tuned,27.69906916864164,1.6460557970169858,0.4826688557880297,0.3558369775027421,0.64
00be7020-457a6db4.jpg,2,15,richardson_lucy,27.841424799557064,1.841659983923281,0.480769544749517,0.3324958985283675,0.4347826086956521
00be7020-457a6db4.jpg,3,21,distorted,27.10815814531029,0.2177014986992266,0.3666729132239618,0.3034531793870447,0.4166666666666667
00be7020-457a6db4.jpg,3,21,wiener_fixed,21.34520250636701,4.212291930728769,0.5729085841356262,0.4358999009066304,0.0952380952380952
00be7020-457a6db4.jpg,3,21,wiener_tuned,25.75245950415909,1.7201509090354097,0.3583949269927639,0.2726778333695888,0.5
00be7020-457a6db4.jpg,3,21,richardson_lucy,26.670702251616547,1.5756075383630856,0.4055666989948863,0.2886146977193194,0.2727272727272727
00be7020-457a6db4.jpg,4,31,distorted,25.980679834759886,0.1711425729782865,0.2957238507528912,0.2774628809585829,0.1111111111111111
00be7020-457a6db4.jpg,4,31,wiener_fixed,15.959009226944854,5.5206879332865135,0.468326067456377,0.3771747598026486,0.0
00be7020-457a6db4.jpg,4,31,wiener_tuned,23.447974689798063,1.7377690565692,0.2253958284263693,0.1879399578500666,0.3636363636363636
00be7020-457a6db4.jpg,4,31,richardson_lucy,25.368548982356568,1.3111413058796526,0.3368084284847482,0.2986067406531894,0.1176470588235294
00beeb02-50440dcd.jpg,0,5,distorted,33.92152772795253,0.5594455031555813,0.7542435156540593,0.6852579457817247,0.5
00beeb02-50440dcd.jpg,0,5,wiener_fixed,35.23302534223167,1.7270369631115323,0.8093326990442417,0.704243196230705,0.0
00beeb02-50440dcd.jpg,0,5,wiener_tuned,35.23302534223167,1.7270369631115323,0.8093326990442417,0.704243196230705,0.0
00beeb02-50440dcd.jpg,0,5,richardson_lucy,33.64215011321109,2.9100077730792675,0.7340935968913668,0.6477818321490302,0.8
00beeb02-50440dcd.jpg,1,9,distorted,30.510845757630992,0.4522062655705418,0.6130789466691468,0.5909505165613129,0.5
00beeb02-50440dcd.jpg,1,9,wiener_fixed,29.897469886882643,2.5472624459929145,0.6344163467563616,0.5738191506766074,0.0
00beeb02-50440dcd.jpg,1,9,wiener_tuned,30.82506931956316,1.9428896469805208,0.6479011729083914,0.5724016926411394,0.5
00beeb02-50440dcd.jpg,1,9,richardson_lucy,30.42235984973004,2.2766715608730808,0.5824926237661002,0.5278270141053589,0.8
00beeb02-50440dcd.jpg,2,15,distorted,28.32753234282258,0.3590743590916668,0.4625887882078578,0.4392056637584089,0.0
00beeb02-50440dcd.jpg,2,15,wiener_fixed,24.124045690088074,3.5427359449347136,0.5006305244549204,0.4286629360426323,0.0
00beeb02-50440dcd.jpg,2,15,wiener_tuned,27.8525460343618,1.662117286379499,0.4609781888197973,0.4532742704912955,0.5
00beeb02-50440dcd.jpg,2,15,richardson_lucy,28.27041557642464,1.7931663450604056,0.4779742509402511,0.4397773211383751,0.0
00beeb02-50440dcd.jpg,3,21,distorted,27.14336977730672,0.2964105463252377,0.3186128930958682,0.3372155407520007,0.0
00beeb02-50440dcd.jpg,3,21,wiener_fixed,20.348554012413302,4.137120263957825,0.4271164322884894,0.3736666561782197,0.0
00beeb02-50440dcd.jpg,3,21,wiener_tuned,25.57033861888205,1.7441284609250431,0.344353173185919,0.3167940515508541,0.0
00beeb02-50440dcd.jpg,3,21,richardson_lucy,26.902158194949028,1.5197541919056845,0.3759748417067844,0.3849538631042556,0.0
00beeb02-50440dcd.jpg,4,31,distorted,25.80718398316599,0.2398878688904249,0.2193344246403716,0.2185475956820412,0.0
00beeb02-50440dcd.jpg,4,31,wiener_fixed,14.829566886591588,5.566988484280547,0.315623862833658,0.2902837864273825,0.0
00beeb02-50440dcd.jpg,4,31,wiener_tuned,23.18478706502232,1.7213573339964292,0.2337906229111627,0.1957273524620975,0.0
00beeb02-50440dcd.jpg,4,31,richardson_lucy,25.48867409989432,1.2542300479686717,0.2655663655316191,0.2812466377362551,0.0
00beeb02-ba0790aa.jpg,0,5,distorted,31.72287460278597,0.7140605686589443,0.675914799789022,0.4909319257371678,0.608695652173913
00beeb02-ba0790aa.jpg,0,5,wiener_fixed,33.77885926847194,2.5149117825705005,0.8028055061762158,0.6177611950442093,0.608695652173913
00beeb02-ba0790aa.jpg,0,5,wiener_tuned,33.77885926847194,2.5149117825705005,0.8028055061762158,0.6177611950442093,0.608695652173913
00beeb02-ba0790aa.jpg,0,5,richardson_lucy,32.04729251240306,3.0106315273163644,0.7162122829145241,0.535414306364027,0.608695652173913
00beeb02-ba0790aa.jpg,1,9,distorted,27.88901890007503,0.5765205248053459,0.4699068155624697,0.3442705573240736,0.4347826086956521
00beeb02-ba0790aa.jpg,1,9,wiener_fixed,28.521211967844263,3.820205157025295,0.6595093396067425,0.5129559080689483,0.608695652173913
00beeb02-ba0790aa.jpg,1,9,wiener_tuned,29.23793884230294,2.8953665678699188,0.6205924603865576,0.503600806051997,0.5833333333333334
00beeb02-ba0790aa.jpg,1,9,richardson_lucy,28.330274042139266,2.336095463694176,0.5069447125221003,0.3678821945205578,0.4347826086956521
00beeb02-ba0790aa.jpg,2,15,distorted,25.54598106600809,0.4679436837309398,0.3449601681788006,0.277386211159523,0.2857142857142857
00beeb02-ba0790aa.jpg,2,15,wiener_fixed,22.690370285803105,5.390156105883863,0.5281457548016514,0.4004710994583923,0.4545454545454545
00beeb02-ba0790aa.jpg,2,15,wiener_tuned,25.97018387241816,2.448922811079928,0.3990629560408613,0.3148735359022237,0.3636363636363636
00beeb02-ba0790aa.jpg,2,15,richardson_lucy,25.894141431982256,1.8542812303235308,0.3720550320917304,0.2669698249497568,0.2857142857142857
00beeb02-ba0790aa.jpg,3,21,distorted,24.34713560880008,0.396925898658465,0.2767933360596832,0.2295519513508185,0.3
00beeb02-ba0790aa.jpg,3,21,wiener_fixed,18.882038424755144,6.435930373727882,0.4679584634551951,0.3674148595771386,0.0
00beeb02-ba0790aa.jpg,3,21,wiener_tuned,23.883309601641976,2.6549293702265926,0.3108137558296648,0.2443170134720112,0.3809523809523809
00beeb02-ba0790aa.jpg,3,21,richardson_lucy,24.70667846089616,1.586457408811525,0.3089408742361138,0.2449649041057388,0.2352941176470588
00beeb02-ba0790aa.jpg,4,31,distorted,23.193309500513976,0.3208176295299967,0.2127346132713272,0.2265658499234303,0.2105263157894737
00beeb02-ba0790aa.jpg,4,31,wiener_fixed,13.22039411953574,8.716121524413857,0.3981280097560507,0.2961287566531583,0.0
00beeb02-ba0790aa.jpg,4,31,wiener_tuned,21.31273751087356,2.673409631905201,0.1998390906023721,0.1744010774673933,0.125
00beeb02-ba0790aa.jpg,4,31,richardson_lucy,23.266730997081776,1.3146886806956857,0.2445956261361579,0.2452747252747252,0.125
00c12bd0-bb46e479.jpg,0,5,distorted,32.35041158607493,1.0637393630982768,0.748175249446795,0.5890263549111447,0.3199999999999999
00c12bd0-bb46e479.jpg,0,5,wiener_fixed,34.943131687900475,1.4181156295798556,0.8520115508067315,0.7133155708659651,0.3846153846153846
00c12bd0-bb46e479.jpg,0,5,wiener_tuned,34.943131687900475,1.4181156295798556,0.8520115508067315,0.7133155708659651,0.3846153846153846
00c12bd0-bb46e479.jpg,0,5,richardson_lucy,32.31827059813681,3.1405530623185043,0.7843339502956028,0.6150813118370655,0.3846153846153846
00c12bd0-bb46e479.jpg,1,9,distorted,28.40563990019768,0.7854754044152736,0.5677377034921648,0.4412986196877265,0.3199999999999999
00c12bd0-bb46e479.jpg,1,9,wiener_fixed,30.545838341146023,1.3419373412229991,0.7602675548685821,0.6505815763081144,0.3478260869565218
00c12bd0-bb46e479.jpg,1,9,wiener_tuned,30.59325919247833,1.2082998004474137,0.7308755695856985,0.6023657162696868,0.4166666666666667
00c12bd0-bb46e479.jpg,1,9,richardson_lucy,28.73386726808276,2.4759427125894806,0.6176614759455542,0.4551207791650577,0.4347826086956522
00c12bd0-bb46e479.jpg,2,15,distorted,25.99420530818143,0.5369065155350558,0.4555142385758146,0.3537423753591773,0.1818181818181818
00c12bd0-bb46e479.jpg,2,15,wiener_fixed,25.73324110085249,1.3411294896795452,0.6613777421165635,0.5553176340708307,0.3636363636363636
00c12bd0-bb46e479.jpg,2,15,wiener_tuned,27.138099169038966,0.9572775189062296,0.5202483034352149,0.3876373658456831,0.2857142857142857
00c12bd0-bb46e479.jpg,2,15,richardson_lucy,26.191914463322554,1.9477244937613043,0.4778147187498891,0.3657321806849768,0.2
00c12bd0-bb46e479.jpg,3,21,distorted,24.603675249725697,0.4119287220075139,0.3888633040935672,0.3220286872388219,0.2
00c12bd0-bb46e479.jpg,3,21,wiener_fixed,22.275921934292533,1.3229846201665614,0.6083673580160545,0.5153895284697039,0.2727272727272727
00c12bd0-bb46e479.jpg,3,21,wiener_tuned,25.301342099287577,0.8616560488000713,0.3779199844360139,0.3209661420544352,0.2857142857142857
00c12bd0-bb46e479.jpg,3,21,richardson_lucy,24.72848108093641,1.6509225174457507,0.4088908903300841,0.3200058725653323,0.0
00c12bd0-bb46e479.jpg,4,31,distorted,23.23853590518128,0.3229496320268671,0.3095687208131124,0.3036710000721711,0.1
00c12bd0-bb46e479.jpg,4,31,wiener_fixed,17.11899795910231,1.411130637943813,0.5456150611916086,0.4817488191837229,0.0
00c12bd0-bb46e479.jpg,4,31,wiener_tuned,23.289890588266204,0.7602518811594573,0.2292290149986843,0.1974868926632116,0.1904761904761904
00c12bd0-bb46e479.jpg,4,31,richardson_lucy,23.3007719483236,1.3839787060613875,0.3469703404827635,0.3074056569475751,0.0
00c17a92-d4803287.jpg,0,5,distorted,32.23091616512903,0.6563952186982879,0.6728288892494636,0.4007202685105999,0.4444444444444445
00c17a92-d4803287.jpg,0,5,wiener_fixed,34.73124177770345,0.8080944636907371,0.7899696676255304,0.5124852809432715,0.4444444444444445
00c17a92-d4803287.jpg,0,5,wiener_tuned,34.73124177770345,0.8080944636907371,0.7899696676255304,0.5124852809432715,0.4444444444444445
00c17a92-d4803287.jpg,0,5,richardson_lucy,32.50323992358392,3.1802175649916142,0.7149076353589203,0.4091771013829404,0.4444444444444445
00c17a92-d4803287.jpg,1,9,distorted,27.78885489959149,0.5210004894258364,0.5006875881523272,0.3273052688144084,0.3529411764705882
00c17a92-d4803287.jpg,1,9,wiener_fixed,30.114067781607822,0.7872090062574715,0.6798010312160064,0.4087694109645974,0.4210526315789473
00c17a92-d4803287.jpg,1,9,wiener_tuned,30.09224166623862,0.7361871787284069,0.6375928361972101,0.3778687129723804,0.4210526315789473
00c17a92-d4803287.jpg,1,9,richardson_lucy,28.198479020151336,2.490052446697389,0.5382335262498068,0.3251434675676347,0.3333333333333333
00c17a92-d4803287.jpg,2,15,distorted,25.070474630179508,0.4321892998727086,0.3830890452769027,0.2636343064041638,0.2352941176470588
00c17a92-d4803287.jpg,2,15,wiener_fixed,25.436495096299726,0.8084603455942055,0.5959543486816214,0.3619047296771421,0.4444444444444445
00c17a92-d4803287.jpg,2,15,wiener_tuned,26.662245412955503,0.6091781519055598,0.4467109511313833,0.2844422845658369,0.2352941176470588
00c17a92-d4803287.jpg,2,15,richardson_lucy,25.649451717783847,1.998374307896304,0.4150773696367613,0.2852628745366823,0.125
00c17a92-d4803287.jpg,3,21,distorted,23.84067292252461,0.3875183683513939,0.3050213167446461,0.2544337651118857,0.2352941176470588
00c17a92-d4803287.jpg,3,21,wiener_fixed,21.999077265682907,0.8773485127377729,0.5412666628867118,0.3480831466268359,0.25
00c17a92-d4803287.jpg,3,21,wiener_tuned,24.78754815283252,0.5397493884022891,0.3507825315437072,0.2422413933691025,0.0
00c17a92-d4803287.jpg,3,21,richardson_lucy,24.25985576684476,1.7291185629138672,0.358002377958782,0.2584956804443447,0.1333333333333333
00c17a92-d4803287.jpg,4,31,distorted,22.64016861106868,0.3548792344790198,0.2082531529662563,0.2159929355536676,0.125
00c17a92-d4803287.jpg,4,31,wiener_fixed,16.790253869303246,1.088466370785702,0.4824194943065207,0.3291192444850164,0.0
00c17a92-d4803287.jpg,4,31,wiener_tuned,22.80914613009012,0.5118910866022719,0.2338570908666909,0.1832770525244422,0.0
00c17a92-d4803287.jpg,4,31,richardson_lucy,22.81819512055123,1.437807308056558,0.2581631660156521,0.2126871424674539,0.0
00c29c52-f9524f1e.jpg,0,5,distorted,32.644112129015646,0.6303451229925834,0.7929320838566322,0.5821135255721722,0.0
00c29c52-f9524f1e.jpg,0,5,wiener_fixed,34.632239775788385,1.1082922502887782,0.8708169942048039,0.6691853675472651,0.0909090909090909
00c29c52-f9524f1e.jpg,0,5,wiener_tuned,34.632239775788385,1.1082922502887782,0.8708169942048039,0.6691853675472651,0.0909090909090909
00c29c52-f9524f1e.jpg,0,5,richardson_lucy,32.53117320553584,3.412158826792923,0.8233590551833482,0.6145604856449259,0.0869565217391304
00c29c52-f9524f1e.jpg,1,9,distorted,28.98650592679065,0.4460325898591643,0.6229295561243816,0.4663746825837929,0.0
00c29c52-f9524f1e.jpg,1,9,wiener_fixed,29.87817237612585,1.3866200829019837,0.7685215031862476,0.6022511973828212,0.0909090909090909
00c29c52-f9524f1e.jpg,1,9,wiener_tuned,30.26620635457596,1.0867487423859123,0.7409626908950319,0.5625917167506332,0.0909090909090909
00c29c52-f9524f1e.jpg,1,9,richardson_lucy,29.08850994601316,2.642285321609478,0.6675023153916825,0.4693503706906214,0.0
00c29c52-f9524f1e.jpg,2,15,distorted,26.53318364821444,0.3235621068509764,0.4822051479943301,0.3686306839964309,0.0
00c29c52-f9524f1e.jpg,2,15,wiener_fixed,24.61133285545239,1.8710887723855976,0.6746211812958773,0.5146061306327737,0.0
00c29c52-f9524f1e.jpg,2,15,wiener_tuned,26.93164048414519,0.91818302637892,0.5428970236961268,0.3898973534581438,0.0
00c29c52-f9524f1e.jpg,2,15,richardson_lucy,26.570351740070688,2.07871839507058,0.5242657686519349,0.373912364391282,0.0
00c29c52-f9524f1e.jpg,3,21,distorted,25.13293126172369,0.2568190656216452,0.3986555665908681,0.3148652648289408,0.0
00c29c52-f9524f1e.jpg,3,21,wiener_fixed,20.970843064053646,2.160074617525734,0.6044348329322896,0.4542294527933747,0.0909090909090909
00c29c52-f9524f1e.jpg,3,21,wiener_tuned,24.977299222828524,0.8964441082450008,0.4234103833348066,0.3113480729087113,0.0909090909090909
00c29c52-f9524f1e.jpg,3,21,richardson_lucy,25.08770087725544,1.765287750398967,0.4404482502643161,0.313266078432015,0.0
00c29c52-f9524f1e.jpg,4,31,distorted,23.68920629321953,0.2088419414954977,0.3048604112655686,0.2635538113573332,0.0
00c29c52-f9524f1e.jpg,4,31,wiener_fixed,15.537140343950073,2.8018612862226053,0.5122306940156667,0.4041105855746626,0.0
00c29c52-f9524f1e.jpg,4,31,wiener_tuned,22.701413079994843,0.8847049022517561,0.2714207561397542,0.2242574642338793,0.0
00c29c52-f9524f1e.jpg,4,31,richardson_lucy,23.51356712936517,1.4642199170248336,0.3420290073516943,0.2852098565919736,0.0
00c41a61-4ba25ad4.jpg,0,5,distorted,32.8643912758433,0.625402495086152,0.8033767829996442,0.6019417475728155,0.2424242424242424
00c41a61-4ba25ad4.jpg,0,5,wiener_fixed,34.97530661978143,1.4505024083894509,0.8723542075482482,0.6440219944185018,0.2424242424242424
00c41a61-4ba25ad4.jpg,0,5,wiener_tuned,34.97530661978143,1.4505024083894509,0.8723542075482482,0.6440219944185018,0.2424242424242424
00c41a61-4ba25ad4.jpg,0,5,richardson_lucy,32.61388187646392,3.065647592510863,0.8097589836208507,0.6064235795595354,0.25
00c41a61-4ba25ad4.jpg,1,9,distorted,29.462874761501183,0.468526150521347,0.6671528349689124,0.4772320903423127,0.1935483870967741
00c41a61-4ba25ad4.jpg,1,9,wiener_fixed,30.49837568771829,2.083083452888847,0.7508826833574065,0.5788905392184197,0.2941176470588235
00c41a61-4ba25ad4.jpg,1,9,wiener_tuned,30.77894228749472,1.5891760050240933,0.7310888621261961,0.5538953825219393,0.2285714285714285
00c41a61-4ba25ad4.jpg,1,9,richardson_lucy,29.28566103185416,2.368881522905019,0.6713497270739052,0.4875074193945774,0.1290322580645161
00c41a61-4ba25ad4.jpg,2,15,distorted,27.228282287786843,0.3457508533654073,0.5081800879769092,0.4299395221177952,0.0769230769230769
00c41a61-4ba25ad4.jpg,2,15,wiener_fixed,25.46663823210421,2.821981592048031,0.6219698999529845,0.4615445118833816,0.3125
00c41a61-4ba25ad4.jpg,2,15,wiener_tuned,27.425901379769115,1.343126245105918,0.5021120595959181,0.3704984231162632,0.25
00c41a61-4ba25ad4.jpg,2,15,richardson_lucy,27.03035986970785,1.8624058109566384,0.5518468746594996,0.427208821652751,0.0769230769230769
00c41a61-4ba25ad4.jpg,3,21,distorted,26.03296366330374,0.2822451948559753,0.4249985721266428,0.3699504322214506,0.0769230769230769
00c41a61-4ba25ad4.jpg,3,21,wiener_fixed,22.029492099431664,3.3498467487174084,0.5649354590228987,0.4064105966656212,0.1428571428571428
00c41a61-4ba25ad4.jpg,3,21,wiener_tuned,25.64971386261361,1.3771481167156254,0.3775453060140522,0.3099517426273458,0.0
00c41a61-4ba25ad4.jpg,3,21,richardson_lucy,25.771138236508527,1.5879081347858903,0.4717098114805925,0.3890313382285814,0.0769230769230769
00c41a61-4ba25ad4.jpg,4,31,distorted,24.84945505965498,0.2335503381388414,0.3074850875505099,0.3005542807576605,0.0769230769230769
00c41a61-4ba25ad4.jpg,4,31,wiener_fixed,16.795622555709567,4.473302712507707,0.4690502169971532,0.3556018582327331,0.0
00c41a61-4ba25ad4.jpg,4,31,wiener_tuned,23.63399210227322,1.3379292011194317,0.2117409653973677,0.2101260565514609,0.0769230769230769
00c41a61-4ba25ad4.jpg,4,31,richardson_lucy,24.45023532793607,1.3199290529329946,0.3589624338033759,0.3350595039227658,0.0769230769230769
00c50078-6298b9c1.jpg,0,5,distorted,26.939337083699936,1.2272355539552289,0.7844510200562242,0.7047218878579671,0.5882352941176471
00c50078-6298b9c1.jpg,0,5,wiener_fixed,30.16265137437733,1.8596882525810337,0.8806284620045006,0.7937153019779375,0.6666666666666667
00c50078-6298b9c1.jpg,0,5,wiener_tuned,30.16265137437733,1.8596882525810337,0.8806284620045006,0.7937153019779375,0.6666666666666667
00c50078-6298b9c1.jpg,0,5,richardson_lucy,27.94091236565233,2.4353353528619017,0.8165418587570162,0.7298749896595184,0.5882352941176471
00c50078-6298b9c1.jpg,1,9,distorted,23.73700032174455,0.8981377278826009,0.5858855148795977,0.5167888662253116,0.6206896551724138
00c50078-6298b9c1.jpg,1,9,wiener_fixed,27.194185580770345,1.9544523544891177,0.8011331607407562,0.7550846342540813,0.5517241379310345
00c50078-6298b9c1.jpg,1,9,wiener_tuned,26.5048524166684,1.6475753460792413,0.7629153103975617,0.7077756317941654,0.6451612903225806
00c50078-6298b9c1.jpg,1,9,richardson_lucy,24.72285588067431,1.8641036326083609,0.6210119861636232,0.5289335992548995,0.6206896551724138
00c50078-6298b9c1.jpg,2,15,distorted,22.215739328862163,0.6747087184576639,0.3960713028241093,0.3267990499866373,0.3478260869565217
00c50078-6298b9c1.jpg,2,15,wiener_fixed,23.74965997504345,2.2613733716068447,0.7197117897409094,0.6659084803833061,0.3999999999999999
00c50078-6298b9c1.jpg,2,15,wiener_tuned,23.617632588144684,1.3093945801220903,0.5086147908180175,0.4080725687706604,0.4799999999999999
00c50078-6298b9c1.jpg,2,15,richardson_lucy,22.92637513013679,1.4632378001371058,0.4473144288706995,0.3510486247544204,0.2727272727272727
00c50078-6298b9c1.jpg,3,21,distorted,21.34853582437447,0.5550507396855558,0.2797361981596629,0.268776419224994,0.2727272727272727
00c50078-6298b9c1.jpg,3,21,wiener_fixed,20.965905719831373,2.531906614375784,0.6840835146312303,0.6415245545723761,0.3478260869565217
00c50078-6298b9c1.jpg,3,21,wiener_tuned,22.3784692714812,1.2838119864758188,0.3487099780731291,0.2619515614354128,0.4799999999999999
00c50078-6298b9c1.jpg,3,21,richardson_lucy,21.91368542269629,1.2300075449355872,0.3276540223685859,0.2610204244534688,0.1904761904761905
00c50078-6298b9c1.jpg,4,31,distorted,20.34785442801981,0.4436729112872982,0.1814254680070492,0.2087294441985971,0.3478260869565217
00c50078-6298b9c1.jpg,4,31,wiener_fixed,16.07728346946348,3.189873354997934,0.5788749988125884,0.527321532441137,0.0
00c50078-6298b9c1.jpg,4,31,wiener_tuned,20.87148760693693,1.1664428307679349,0.1706393144864375,0.1526800620081087,0.1904761904761905
00c50078-6298b9c1.jpg,4,31,richardson_lucy,20.80966183849556,1.0048322103917575,0.2169802745204981,0.2286093055727078,0.1904761904761905
00c87627-b7f6f46c.jpg,0,5,distorted,35.50372740177278,0.5893240050201881,0.7685422152986412,0.5660230643330595,0.5
00c87627-b7f6f46c.jpg,0,5,wiener_fixed,37.40768353971004,0.7897937113221223,0.8578259388317425,0.5826050289107493,0.5333333333333333
00c87627-b7f6f46c.jpg,0,5,wiener_tuned,37.40768353971004,0.7897937113221223,0.8578259388317425,0.5826050289107493,0.5333333333333333
00c87627-b7f6f46c.jpg,0,5,richardson_lucy,35.51238429939452,2.3789248343036973,0.7936655632101637,0.5525785125860745,0.5
00c87627-b7f6f46c.jpg,1,9,distorted,31.273131436831267,0.4950646799217788,0.5853540134469283,0.44186752704498,0.5333333333333333
00c87627-b7f6f46c.jpg,1,9,wiener_fixed,32.20912040069858,0.9063419284665744,0.7279942477948965,0.5162288144695294,0.5
00c87627-b7f6f46c.jpg,1,9,wiener_tuned,32.7836518429148,0.7624629298583722,0.706948262223057,0.5110498784681385,0.5161290322580645
00c87627-b7f6f46c.jpg,1,9,richardson_lucy,31.612893458506186,1.8863110279758384,0.618271908992289,0.4499674217387986,0.4827586206896551
00c87627-b7f6f46c.jpg,2,15,distorted,28.35514601599948,0.4302504963368101,0.4527546695966096,0.3679294743587254,0.4285714285714285
00c87627-b7f6f46c.jpg,2,15,wiener_fixed,26.67443399964959,1.1978221155752653,0.5985164896753724,0.4070174148446728,0.5454545454545454
00c87627-b7f6f46c.jpg,2,15,wiener_tuned,29.23105048864077,0.6551424961807182,0.5025976240550218,0.355011320369288,0.5625
00c87627-b7f6f46c.jpg,2,15,richardson_lucy,28.75951584535023,1.5106513050541517,0.4891078684781773,0.3403497083668544,0.4444444444444445
00c87627-b7f6f46c.jpg,3,21,distorted,26.71547182085365,0.3998924368091874,0.3560933605806839,0.3201572339242536,0.3703703703703703
00c87627-b7f6f46c.jpg,3,21,wiener_fixed,23.03888390737661,1.4288422580658915,0.5444212788625802,0.3669243928619348,0.3703703703703703
00c87627-b7f6f46c.jpg,3,21,wiener_tuned,27.064323041441817,0.6561233068351178,0.4121656844968268,0.3153149492017416,0.4137931034482759
00c87627-b7f6f46c.jpg,3,21,richardson_lucy,27.05717054323084,1.3052982521332837,0.40706232615516,0.3226443448130255,0.2962962962962963
00c87627-b7f6f46c.jpg,4,31,distorted,24.997058577249,0.3649110865742601,0.2664540216189132,0.2839821314613912,0.3076923076923077
00c87627-b7f6f46c.jpg,4,31,wiener_fixed,17.645301428732196,1.8731099158216584,0.4508446500289103,0.3361182879645964,0.0
